Line	Environment	RI_956	RI_972	RI_978	RI_982	RI_993	RI_1033	RI_1040	Pyruvate	RI_1047	X2_hydroxibutyrate	RI_1062	Glycolate	RI_1076	RI_1084	Alanine	Hydroyxlamine	RI_1152	RI_1155	RI_1158	RI_1160	RI_1161	Monomethylphosphate	RI_1182	Valine	RI_1215	Urea	Benzoate	ethanolamine	Phosphorate	RI_1271	RI_1276	Isoleucine	RI_1291	Proline	Nicotinate	Glycine	Succinate	Glycerate	RI_1329	Fumarate	Serine	Threonine.	X2_Hydroxyethyl_methanamine	RI_1435	Malate	RI_1493	RI_1505	Aspartate	Methonione	X4_hydroxy.proline	Pyroglutamate	GABA	N_Acetylglutamate	RI_1539	Threonate	RI_1553	RI_1555	glutarate	X2_Oxoglutarate	RI_1578	RI_1590	RI_1595	Glutamate	RI_1616	Phenylalanine	RI_1624	RI_1625	RI_1628	RI_1632	Xylose	RI_1644	Arabinose	Asparagine.	RI_1674	X1_6_Anhydroglucose	RI_1698	RI_1705	RI_1707	Putrescine	Pentonate	RI_1746	D_Xylofuranose	RI_1762	glutamine	RI_1785	RI_1793	RI_1796	RI_1800	citrate	RI_1815	RI_1831	Ascorbate	Fructose	Mannose	Allantoin	glucopyranose	Glucose.	Lysine	Mannitol	Glucuronate	Tyrosine	RI_1944	RI_1960	RI_1972	RI_1977	Gluconate	Hexonate	RI_2010	RI_2037	RI_2048	RI_2062	Myo_inositol	RI_2166	RI_2175	RI_2184	Trans_Sinapinate	Fructose_6_phosphate	Glucose_6_phosphate	RI_2316	RI_2353	RI_2364	RI_2395	RI_2414	RI_2446	RI_2455	RI_2506	RI_2512	RI_2545	RI_2574	RI_2587	Sucrose	RI_2613	RI_2628	RI_2681	RI_2699	Maltose	RI_2793	RI_2817	RI_2819	RI_2875	RI_2878	RI_2905	RI_2940	Galactinol	RI_2964	RI_2968	RI_2970	RI_2983	RI_3027	Trehalose	RI_3066	RI_3078	Digalactosylglycerol	RI_3083	RI_3105	RI_3145	RI_3201	RI_3203	RI_3315	Raffinose	RI_3455
126	3	2319.285529	164.3507791	108.206103	247.0365748	16.33299668	285.8274419	17.35380897	20.41624585	57.16548839	1040.207726	18.37462127	73.49848507	21.43705814	44.91574087	2314.181467	608.4041264	65.33198673	379.7421728	15.31218439	7284.51652	22.45787044	30.62436878	234.7868273	134.7472226	38497.89399	22.45787044	32.66599336	212.3289569	2657.174398	81.66498341	76.56092194	32.66599336	78.60254653	25.52030731	117.3934136	242.9533256	553.2802626	96.9771678	68.3944236	187.8294618	29.60355649	299.0980017	729.8807892	536.9472659	11123.79155	20.41624585	125.559912	2346.847461	15.31218439	17.35380897	897.2940052	144.9553455	808.4833357	3036.91657	60.22792526	378.7213606	139.8512841	23.47868273	58.18630068	135.7680349	195.9959602	167.413216	2272.328163	503.2604603	261.3279469	26.54111961	11.22893522	434.8660366	40.8324917	30.62436878	2546.92667	36.74924253	821.7538955	4785.568028	638.0076829	16.33299668	170.4756529	138.8304718	16.33299668	104.1228538	437.9284735	6510.740802	406.2832925	738.0472875	26.54111961	400.1584187	170.4756529	19.39543356	6164.685435	84.72742029	32.66599336	758.4635334	312.3685615	1005.500108	31.64518107	64.31117443	8325.745058	605.3416895	184.767025	19.39543356	41.853304	594.1127543	568.592447	3212.496285	57840.24531	26.54111961	651.2782427	413.4289785	843.1909537	546.1345765	15875.67277	3149.205923	2270.286539	129.6431612	527.7599553	2028.354025	62.26954985	47.97817775	555.3218872	161.2883422	35.72843024	104.1228538	16.33299668	515.5102078	15.31218439	347.0761795	11621.94795	225.5995167	546.1345765	180.6837758	427432.4815	25.52030731	30.62436878	730.9016015	553.2802626	46433.68875	1179.038198	13.2705598	494.0731496	12.24974751	1311.743796	383.825422	1920.147922	7162.019045	5149.998016	181.7045881	18.37462127	282.765005	752.3386596	4703.903044	2254.974354	2272.328163	4143.477096	27.5619319	139.8512841	25.52030731	168.4340283	18.37462127	127.6015366	3927.06489	335.8472443
128	3	1580.886822	178.8024032	90.86679509	159.261157	25.40362013	241.3343913	28.33480707	13.67887238	109.430979	547.1548952	11.72474775	52.76136489	18.56418394	44.94486639	2073.326228	536.4072097	71.32554884	309.7287532	12.70181007	4560.926876	16.61005932	29.31186938	228.6325812	170.9859047	37590.51836	10.74768544	13.67887238	265.7609491	2458.288779	45.9219287	42.01367945	66.44023727	10.74768544	35.17424326	104.5456675	234.4949551	552.0402067	54.71548952	52.76136489	482.6687825	164.1464686	281.3939461	560.8337676	252.0820767	10068.62713	10.74768544	61.55492571	2293.165248	29.31186938	18.56418394	673.1959335	104.5456675	738.6591085	1858.372519	31.26599401	378.1231151	90.86679509	15.63299701	68.3943619	78.16498503	177.8253409	183.6877148	2515.935456	490.485281	213.9766465	15.63299701	24.42655782	256.9673883	44.94486639	8.793560815	2341.041302	17.58712163	949.7045681	3533.057323	597.9621354	22.47243319	170.9859047	134.8345992	10.74768544	58.62373877	501.2329665	6191.643876	362.4901181	730.84261	16.61005932	210.0683973	80.11910965	25.40362013	4492.532514	62.53198802	9.770623128	600.8933224	311.6828778	824.640592	99.66035591	185.6418394	10574.74541	658.5399988	338.0635602	26.38068245	42.99074176	436.7468538	1057.181422	2391.848542	54079.42195	9.770623128	589.1685746	434.7927292	595.0309485	537.3842721	13395.52431	3856.464949	1989.298869	146.5593469	514.9118389	2603.871064	124.0869137	118.2245399	533.4760228	160.2382193	64.48611265	91.84385741	27.35774476	523.7053997	23.44949551	606.7556963	11610.43146	237.426142	559.8567052	158.2840947	417706.8405	8394.919392	10.74768544	672.2188712	587.21445	42003.90883	773.8333518	21.49537088	511.9806519	31.26599401	718.1407999	351.7424326	6374.354529	11795.09624	2986.87949	244.2655782	18.56418394	163.1694062	666.3564973	4127.111209	1789.978157	2846.182517	5490.113136	16.61005932	61.55492571	15.63299701	76.2108604	10.74768544	165.1235309	4426.092277	298.0040054
136	3	28.84570544	196.9465406	125.3296167	249.664554	40.78185941	293.4304519	15.91487197	15.91487197	105.4360268	655.4937891	8.952115481	29.84038494	17.90423096	71.61692385	1205.551551	547.0737238	56.69673138	1179.689885	14.92019247	7846.031879	13.92551297	42.77121841	131.2976937	121.3508987	3683.298181	15.91487197	38.79250042	297.4091699	2572.241182	59.68076987	41.77653891	28.84570544	105.4360268	17.90423096	29.84038494	208.8826946	508.2812234	64.65416736	57.69141088	169.0955146	17.90423096	88.52647531	1074.253858	445.6164151	14842.60747	17.90423096	169.0955146	2265.879896	16.90955146	21.88294895	1031.482639	12.93083347	1095.142127	2949.224711	42.77121841	479.435518	177.0529506	22.87762845	66.64352636	87.53179582	181.0316686	195.9518611	1627.295659	576.9141088	67.63820586	16.90955146	23.87230795	41.77653891	33.81910293	21.88294895	4667.036204	54.70737238	648.5310326	2810.964261	655.4937891	23.87230795	144.2285272	138.2604502	15.91487197	88.52647531	451.5844921	6836.432189	333.2176318	659.4725071	28.84570544	10575.43242	25.86166695	10.94147448	8843.695416	92.50519331	27.85102594	789.7755213	681.3554561	1636.247774	25.86166695	144.2285272	15489.14914	700.2543665	138.2604502	12.93083347	11.93615397	747.0043029	878.3019967	3340.133754	56848.91734	29.84038494	641.5682762	477.446159	1392.551297	502.3131464	12112.21225	2099.76842	1793.407135	227.781605	549.0630828	2038.098291	88.52647531	1345.801361	620.6800067	8713.392402	60.67544937	554.0364803	422.7387866	617.6959682	10.94147448	517.2333389	12657.29661	263.5900669	620.6800067	4572.541652	423329.6262	8617.90317	18.89891046	272.5421824	697.270328	5024.126144	645.5469941	367.0367347	615.7066092	15.91487197	952.902959	176.0582711	1806.337968	5711.449677	4103.052929	259.611349	18.89891046	24.86698745	736.0628285	6617.6027	1940.6197	2701.549516	5147.466402	27.85102594	731.089431	116.3775013	4951.514541	95.4892318	256.6273105	5883.52923	433.6802611
141	3	1810.659109	204.0599875	100.5368719	232.9270101	27.87160805	284.688568	34.83951006	26.87619348	221.9774498	728.6434676	22.89453519	53.75238696	22.89453519	59.7248744	1870.383983	537.5238696	42.80282665	800.3133169	20.90370604	7075.406787	25.88077891	41.80741208	89.5873116	121.4405779	17913.48066	9.954145733	13.93580403	182.1608669	2589.073305	42.80282665	44.7936558	16.92204775	45.78907037	27.87160805	84.61023873	217.000377	399.1612439	57.73404525	67.68819098	273.7390077	14.9312186	100.5368719	781.40044	329.4822238	9375.809866	25.88077891	105.5139448	2139.145918	11.94497488	11.94497488	868.9969225	103.5231156	763.4829777	2270.540642	37.82575378	449.9273871	133.3855528	19.90829147	47.77989952	101.5322865	136.3717965	181.1654523	1452.309862	543.496357	102.527701	9.954145733	15.92663317	291.65647	18.91287689	17.91746232	2422.839071	15.92663317	1077.038568	4402.718658	565.3954776	14.9312186	147.3213568	119.4497488	15.92663317	51.76155781	426.0374374	6332.827515	402.1474876	793.3454149	8.95873116	5557.399563	15.92663317	15.92663317	4941.237942	93.56896989	24.88536433	694.7993722	278.7160805	1085.001885	385.2254399	46.78448494	11663.27256	667.9231787	103.5231156	21.89912061	40.8119975	605.2120606	464.8586057	3457.074813	53236.76221	30.85785177	832.1665833	392.1933419	1046.180717	570.3725505	13246.97714	1766.860868	1858.439008	171.2113066	587.2945982	2320.31137	73.66067842	748.5517591	612.1799626	4548.049185	37.82575378	341.4271986	230.936181	596.2533294	9.954145733	845.1069727	13162.3669	229.9407664	620.1432792	1733.016772	413422.5485	15.92663317	18.91287689	432.0099248	618.15245	18631.17457	746.56093	75.65150757	545.4871862	29.8624372	795.3362441	282.6977388	2792.137878	9666.470921	3000.179524	152.2984297	243.8765705	133.3855528	788.368342	3525.758419	1828.576571	2292.439762	4364.892904	17.91746232	205.0554021	32.84868092	2930.500504	23.88994976	217.9957915	4521.172992	352.3767589
145	3	1910.521636	269.2944388	113.5932905	229.1450861	8.813272541	264.3981762	100.863008	11.75103006	485.7092423	661.9746931	11.75103006	63.6514128	31.33608015	114.572543	1242.671428	461.2279297	19.58505009	299.6512664	11.75103006	6128.162174	9.792525046	26.43981762	82.25721039	439.6843746	272.2321963	29.37757514	19.58505009	355.4686592	2244.446741	34.27383766	44.06636271	122.4065631	101.8422605	81.27795788	85.1949679	235.9998536	330.0080941	126.3235731	27.41907013	330.0080941	111.6347855	265.3774287	1033.111392	106.738523	10644.47473	16.64729258	109.6762805	3341.209546	23.50206011	14.68878757	955.7504445	18.60579759	1011.567837	2431.483969	49.94187773	437.7258696	186.0579759	16.64729258	45.04561521	38.19084768	98.90450297	146.8878757	1902.687616	564.0494427	142.9708657	11.75103006	12.73028256	24.48131262	31.33608015	28.39832263	10969.58656	19.58505009	631.6178655	17103.62425	557.1946751	14.68878757	131.2198356	105.7592705	10.77177755	81.27795788	467.1034447	5806.967352	618.8875829	740.3148935	27.41907013	24.48131262	11.75103006	14.68878757	11553.22105	73.44393785	17.62654508	564.0494427	323.1533265	837.2608914	265.3774287	101.8422605	7512.825215	724.6468534	154.7218957	24.48131262	91.07048293	1175.103006	649.2444106	3349.043566	46733.84653	10.77177755	1616.745885	344.6968816	1994.737352	439.6843746	10773.73606	1442.438939	1608.911865	129.2613306	495.5017673	2275.782821	67.56842282	79.31945287	616.9290779	123.3858156	87.15347291	94.98749295	25.46056512	575.8004727	30.35682764	2392.313869	10830.5327	225.2280761	614.9705729	13.70953506	410705.3552	10.77177755	51.90038274	336.8628616	1229.941146	523.90009	201.7260159	10.77177755	517.0453224	17.62654508	314.340054	161.5766633	3126.753247	6362.203522	2889.774141	250.6886412	26.43981762	23.50206011	731.5016209	11007.7774	1861.559011	2026.073432	3743.682325	5298.735302	98.90450297	12.73028256	25.46056512	16.64729258	401.4935269	5703.166587	461.2279297
147	3	1613.397958	317.6690389	97.20472169	225.4748699	30.06331599	228.4812015	20.04221066	98.20683223	38.08020025	5450.479189	21.04432119	38.08020025	11.02321586	57.12030038	490.0320506	386.8146657	37.07808972	503.0594875	29.06120546	3638.663345	26.05487386	31.06542652	79.1667321	126.2659272	1376.899872	389.8209973	13.02743693	278.5867282	2080.381466	24.05065279	17.03587906	19.04010013	38.08020025	35.07386865	71.14984784	382.8062236	255.5381859	109.2300481	27.05698439	639.34652	386.8146657	559.1776774	863.8192794	804.6947579	12006.2863	22.04643172	26.05487386	7957.759742	11.02321586	10.02110533	582.2262196	15.03165799	670.4119465	5094.729949	36.07597919	424.894866	162.3419063	16.03376853	151.3186905	43.09075292	58.12241091	157.3313537	2265.771915	558.1755668	235.4959752	22.04643172	16.03376853	10.02110533	38.08020025	26.05487386	4610.710562	53.11185825	1408.967409	2316.879552	431.9096397	11.02321586	98.20683223	98.20683223	19.04010013	113.2384902	545.1481299	5084.708844	297.6268283	837.7644055	9.018994796	8218.308481	19.04010013	29.06120546	16573.9061	118.2490429	24.05065279	660.3908412	335.7070285	372.7851183	267.5635123	178.3756749	8715.355305	757.5955629	180.3798959	13.02743693	31.06542652	1372.89143	991.0873171	3342.038627	41227.82944	22.04643172	818.7243054	248.5234122	2234.706488	575.2114459	10638.40542	2337.923873	1430.011731	185.3904486	594.251546	2869.042456	85.1793953	230.4854226	656.3823991	450.9497398	66.13929517	166.3503485	155.3271326	636.3401884	14.02954746	61.12874251	11495.20992	251.5297438	657.3845096	275.5803966	435846.932	8480.86144	16.03376853	265.5592912	653.3760675	840.7707371	324.6838127	52.10974771	618.3021988	20.04221066	574.2093354	237.5001963	5956.545008	5247.05075	2154.537646	220.4643172	14.02954746	11.02321586	696.4668204	2465.191911	1874.948807	2642.565475	5104.751055	24.05065279	294.6204967	32.06753705	1064.241386	24.05065279	128.2701482	7676.166682	242.510749
160	3	1859.045594	220.9119824	85.51431577	217.3488859	25.83244955	243.1813355	11.58006359	11.58006359	86.40508989	695.6945897	20.48780482	48.10180262	13.36161184	42.75715788	1588.250261	467.6564143	12.47083772	232.492046	23.16012719	6190.880152	19.5970307	15.14316008	8.016967103	138.069989	38492.13138	28.50477192	14.25238596	196.8610811	1953.467651	10.68928947	23.16012719	14.25238596	35.6309649	21.37857894	94.42205699	200.4241776	362.5450679	36.52173903	41.86638376	382.1420986	14.25238596	132.7253443	715.2916204	352.7465525	9787.826059	16.03393421	93.53128287	2030.964999	13.36161184	15.14316008	804.3690327	122.9268289	752.7041336	1993.552486	8.907741226	419.5546117	102.4390241	12.47083772	43.64793201	83.73276752	173.7009539	153.2131491	1382.481438	367.8897126	135.3976666	18.70625657	17.81548245	357.2004231	26.72322368	14.25238596	2444.284192	38.30328727	842.6723199	2958.260861	595.0371139	9.798515348	131.8345701	116.6914101	25.83244955	85.51431577	473.8918332	6257.688211	323.3510065	567.4231161	24.05090131	128.2714736	48.10180262	8.907741226	4289.968174	59.68186621	9.798515348	643.1389165	330.4771995	754.4856818	48.10180262	123.817603	8563.902414	492.5980898	178.1548245	16.92470833	15.14316008	364.3266161	781.2089055	3497.179205	51375.39752	14.25238596	1039.533401	335.8218442	590.5832433	455.1855766	11722.58745	3009.92576	1986.426293	97.09437936	410.6468705	2256.330852	50.77412499	131.8345701	436.4793201	98.8759276	52.55567323	75.71580042	24.05090131	387.4867433	14.25238596	437.3700942	11347.57155	234.2735942	408.8653223	176.3732763	371235.4602	16.03393421	22.26935306	517.5397652	391.9406139	39521.86627	1007.465533	16.03393421	352.7465525	24.94167543	842.6723199	269.013785	4550.964992	13146.93527	3084.750786	121.1452807	163.0116644	171.9194057	791.0074208	4122.502639	1844.793208	1976.627778	3707.401898	12.47083772	30.28632017	10.68928947	11.58006359	25.83244955	165.6839868	3870.413563	260.9968179
163	3	23.82964788	160.3085403	105.0670838	237.213313	14.08115557	311.9517541	19.49698463	33.5781402	103.983918	678.0617988	15.16432138	42.2434667	17.330653	111.5660787	809.1248621	601.1570261	29.24547694	1280.301991	16.24748719	7974.266714	15.16432138	25.99597951	53.07512483	268.6251216	3597.193664	10.83165813	33.5781402	144.0610531	2589.849458	80.15427014	61.74045133	31.41180857	111.5660787	16.24748719	62.82361714	186.3045198	288.1221062	76.90477271	18.41381882	231.7974839	29.24547694	18.41381882	1664.825854	397.5218533	15581.34022	11.91482394	223.1321574	593.5748654	31.41180857	34.66130601	834.0376758	19.49698463	1213.14571	2622.344433	69.32261202	502.5889371	147.3105505	31.41180857	64.98994877	14.08115557	258.8766293	67.15628039	523.1690876	432.1831593	10.83165813	16.24748719	16.24748719	80.15427014	47.65929576	55.24145645	2522.693178	34.66130601	48.74246157	2598.514785	908.7761169	20.58015044	167.890701	64.98994877	14.08115557	69.32261202	495.0067764	6721.043868	431.0999935	620.6540107	25.99597951	5859.927047	10.83165813	18.41381882	6230.369755	123.4809027	30.32864276	561.079891	1064.751994	1625.831885	14.08115557	95.31859152	9560.021463	594.6580312	304.3695934	64.98994877	63.90678295	699.725115	682.394462	3002.535633	44435.7943	27.07914532	1604.168569	259.9597951	1359.373095	454.9296414	9881.72171	1544.594449	1615.000227	214.4668309	471.1771286	2136.002983	50.9087932	1158.98742	519.9195901	9057.432526	10.83165813	305.4527592	692.1429544	501.5057713	33.5781402	936.938428	13187.54377	304.3695934	480.9256209	7884.363951	454559.1987	18.41381882	11.91482394	411.6030089	693.2261202	11569.29405	1210.979379	451.6801439	603.3233577	15.16432138	1860.878866	188.4708514	2842.227093	5230.60771	7769.548375	233.9638156	11.91482394	72.57210946	518.8364243	8102.080279	2102.424843	2953.793171	5542.559464	21.66331626	349.8625575	18.41381882	7784.712696	118.0650736	611.9886842	6377.680306	750.6339082
168	3	1720.783406	186.7153205	96.64159805	234.5669856	26.27150238	273.0359712	26.27150238	15.95055502	56.29607653	1501.228708	22.51843061	46.91339711	11.25921531	113.530421	465.3808994	486.961062	33.77764592	249.5792726	26.27150238	8086.931394	24.3949665	41.28378946	57.23434448	233.6287176	40863.44542	30.02457415	14.07401913	172.6413014	2066.066009	38.46898563	48.789933	12.19748325	159.5055502	25.33323444	106.0242775	202.6658755	186.7153205	119.1600287	49.72820094	198.9128038	15.95055502	27.20977033	1585.672822	212.9868229	9778.628494	23.45669856	171.7030334	4127.440678	15.01228708	15.95055502	921.3791193	160.4438181	913.8729757	1423.352468	77.87623921	432.5415214	94.76506217	15.01228708	137.9253875	71.30836361	212.9868229	210.1720191	1175.649732	393.1342678	100.3946698	26.27150238	18.76535884	410.0230908	39.40725357	27.20977033	1862.461865	36.59244975	635.2073969	3327.098123	679.3059902	8.44441148	174.5178373	122.9131004	17.8270909	79.75277509	575.1582486	6370.839328	276.789043	466.3191673	12.19748325	362.1714257	149.1846028	12.19748325	9887.467575	72.24663155	13.13575119	599.5532151	374.368909	793.7746791	209.2337511	120.0982966	11773.38614	556.3928897	337.7764592	19.70362679	55.35780859	433.4797893	821.9227174	3044.679473	48634.18052	16.88882296	892.2928131	444.7390046	554.5163539	396.8873396	11762.12692	2423.546095	1923.449282	138.8636555	440.9859329	1905.622191	140.7401913	255.2088803	417.5292343	128.5427081	67.55529184	106.0242775	17.8270909	410.0230908	9.382679422	281.4803827	11171.01812	262.7150238	389.381196	179.209177	415676.1551	8048.462409	30.02457415	762.811837	446.6155405	45348.36618	755.3056935	29.08630621	387.5046601	19.70362679	661.4788993	359.3566219	2681.569779	9713.888006	2452.632401	169.8264975	156.6907464	308.690153	756.2439614	3449.072956	1716.092066	2473.274296	4772.969022	8.44441148	120.0982966	14.07401913	414.7144305	15.95055502	93.82679422	4264.427797	228.9373779
171	3	1938.065966	139.7772958	100.3529303	222.21006	9.856091369	275.07455	99.456922	19.71218274	540.2930087	464.1323026	12.54411629	41.21638209	20.60819104	78.84873095	975.7530455	502.6606598	25.08823258	185.4737194	12.54411629	5830.326049	10.75209968	38.52835717	59.13654821	305.5388324	167.5535533	10.75209968	58.24053991	123.6491463	2119.955653	58.24053991	55.55251499	27.77625749	94.97688046	10.75209968	63.61658975	213.2499769	422.9159206	60.03255652	29.56827411	315.3949238	21.50419935	103.9369635	882.5681817	81.53675587	9701.97794	15.23214121	146.0493539	1987.346423	15.23214121	26.88024919	876.2961235	26.88024919	788.4873095	1684.495616	28.6722658	402.3077295	261.6344254	16.12814951	25.98424088	67.20062297	216.8340101	184.5777111	1173.770881	462.340286	316.2909321	44.80041531	23.29621596	18.81617443	13.44012459	16.12814951	12042.35164	16.12814951	746.3749191	9284.43807	556.4211582	21.50419935	131.713221	105.7289801	9.856091369	43.90440701	414.8518458	6016.695777	352.1312644	560.0051914	17.02415782	98.56091369	16.12814951	20.60819104	5173.55196	135.2972542	17.02415782	602.1175818	477.5724272	987.4011535	193.5377942	146.9453622	8905.426556	603.9095984	296.5787494	15.23214121	66.30461466	1749.008214	825.2236501	3558.048984	38635.87817	14.3361329	656.7740885	334.2110982	3142.30113	461.4442777	13341.56368	1525.006137	1665.679441	129.0251961	442.6281033	2046.482972	99.456922	1584.142685	429.1879787	82.43276418	123.6491463	434.5640285	78.84873095	386.17958	92.28885555	3753.378795	11229.6721	227.5861098	414.8518458	165.7615367	377851.1828	9.856091369	950.664813	305.5388324	1122.698408	332.4190816	227.5861098	8.960083063	344.0671896	16.12814951	403.2037378	138.8812875	3854.627734	8321.22914	3347.487032	225.7940932	24.19222427	24.19222427	782.2152514	21194.18048	2475.67095	2326.933571	4283.815712	5663.668504	188.1617443	52.86449007	42.11239039	16.12814951	1068.041901	5644.85233	977.5450621
178	3	2480.090333	13.88434056	96.32261264	220.4139064	13.88434056	308.0588062	82.43827208	13.01656928	648.2251499	761.9031883	13.88434056	22.56205341	16.48765442	80.70272951	635.2085807	628.2664104	24.29759598	312.3976626	20.82651084	12437.76583	24.29759598	10.41325542	40.7852504	250.7859014	240.372646	15.61988313	77.23164437	317.6042903	2305.668304	100.6614691	95.45484136	21.69428213	234.298247	14.75211185	66.81838895	195.2485391	311.5298913	67.68616023	26.03313855	107.6036393	14.75211185	12.14879799	1806.699815	105.8680968	8589.200179	11.28102671	392.2326208	343.6374289	21.69428213	19.95873956	886.8622533	8.677712851	1441.368104	2473.148162	17.3554257	466.8609514	371.40611	13.88434056	55.53736224	40.7852504	326.2820032	88.51267108	656.0350915	459.9187811	13.88434056	11.28102671	14.75211185	16.48765442	35.57862269	11.28102671	14852.77331	19.09096827	15.61988313	15167.77429	1017.895717	20.82651084	158.8021452	66.81838895	12.14879799	70.28947409	459.9187811	8236.017266	670.7872033	491.1585473	13.01656928	109.3391819	35.57862269	10.41325542	5743.778136	170.0831719	24.29759598	918.9697909	539.7537393	1716.451602	25.16536727	95.45484136	14984.67455	585.7456174	269.8768697	22.56205341	59.87621867	1981.989615	693.3492568	3931.871693	60982.62706	8.677712851	354.9184556	485.0841483	4036.872018	354.9184556	16984.88736	2121.700792	2303.932762	120.6202086	465.9931801	1514.260892	83.30604336	5882.621541	494.6296325	362.7283972	144.0500333	1485.62444	132.7690066	424.3401584	15.61988313	5210.966567	13604.91821	208.2651084	501.5718028	348.8440566	399723.2226	7433.328828	3102.282344	600.4977293	1394.508455	773.184215	250.7859014	9.545484136	320.2076042	11.28102671	477.2742068	183.9675124	1393.640684	5913.861308	5440.925957	485.0841483	19.95873956	14.75211185	800.0851248	25897.76623	3356.539331	2433.230683	4167.037711	8418.249236	117.1491235	26.90090984	25.16536727	19.95873956	1322.483438	5356.752143	1433.558163
